Format,OpenTRACK,,,,,,
Name,Paul Ricard,,,,,,
Country,France,,,,,,
City,Paul Ricard,,,,,,
Type,Permanent,,,,,,
Config,Closed,,,,,,
Direction,Forward,,,,,,
Mirror,Off,,,,,,
Export Frequency,50,Hz,,,,,
3637,247.2,0.6,0.1,434.4,0,1,1
3639,247.3,0.5,0.1,434.4,0,1,1
3640,247.4,0.6,0.1,434.5,0,1,1
3642,247.4,0.7,0.1,434.5,0,1,1
3643,247.4,0.5,0.1,434.6,0,1,1
3644,247.4,0.4,0.1,434.6,0,1,1
3646,247.7,0.4,0,434.7,0,1,1
3647,247.8,0.1,0.1,434.7,0,1,1
3648,247.9,0,0.1,434.7,0,1,1
3650,247.9,0,0.1,434.8,0,1,1
3651,247.9,0,0.1,434.9,0,1,1
3653,247.9,0,0.1,434.9,0,1,1
3654,247.9,0,0,435,0,1,1
3655,247.9,-0.3,0,435,0,1,1
3657,247.9,-0.4,0,435.1,0,1,1
3658,248,-0.4,0,435.1,0,1,1
3660,248.6,-0.4,0,435.2,0,1,1
3661,249.1,-0.4,0,435.2,0,1,1
3662,249.2,-0.4,0,435.2,0,1,1
3664,249.2,-0.4,0,435.3,0,1,1
3665,249.3,-0.4,0,435.4,0,1,1
3667,249.7,-0.4,0,435.4,0,1,1
3668,250.1,-0.4,0,435.5,0,1,1
3669,250.2,-0.6,-0.1,435.5,0,1,1
3671,250.2,-0.7,-0.1,435.6,0,1,1
3672,250.3,-1,-0.1,435.6,0,1,1
3673,250.6,-1.1,-0.1,435.7,0,1,1
3675,250.8,-1.4,-0.1,435.7,0,1,1
3676,250.9,-1.4,-0.1,435.7,0,1,1
3678,250.9,-1.4,-0.1,435.8,0,1,1
3679,251,-1.7,-0.1,435.8,0,1,1
3680,251.2,-1.8,-0.2,435.9,0,1,1
3682,251.4,-1.8,-0.2,435.9,0,1,1
3683,251.5,-1.8,-0.1,435.9,0,1,1
3685,251.5,-1.8,-0.2,436,0,1,1
3686,251.6,-1.5,-0.2,436.1,0,1,1
3687,252.1,-1.4,-0.2,436.1,0,1,1
3689,252.5,-1.4,-0.2,436.2,0,1,1
3690,252.6,-1.4,-0.2,436.2,0,1,1
3692,252.6,-1.7,-0.2,436.3,0,1,1
3693,252.7,-1.8,-0.2,436.3,0,1,1
3694,253,-1.8,-0.2,436.4,0,1,1
3696,253.2,-1.8,-0.2,436.4,0,1,1
3697,253.3,-1.8,-0.2,436.4,0,1,1
3699,253.3,-1.8,-0.2,436.5,0,1,1
3700,253.3,-1.8,-0.2,436.5,0,1,1
3702,253.1,-1.8,-0.2,436.6,0,1,1
3703,252.9,-1.5,-0.2,436.6,0,1,1
3704,252.9,-0.9,-0.1,436.6,0,1,1
3706,252.9,-0.5,-0.1,436.7,0,1,1
3707,253,0.2,-0.1,436.7,0,1,1
3708,253.4,0.6,-0.1,436.8,0,1,1
3710,253.8,0.7,-0.1,436.8,0,1,1
3711,253.9,0.5,-0.1,436.8,0,1,1
3713,253.9,-0.7,-0.1,436.9,0,1,1
3714,254,-1.9,-0.1,436.9,0,1,1
3715,254.4,-2.7,-0.1,436.9,0,1,1
3717,254.7,-3.1,-0.1,437,0,1,1
3718,254.8,-3.2,-0.2,437,0,1,1
3719,254.8,-3.5,-0.2,437.1,0,1,1
3720,254.7,-3.9,-0.3,437.1,0,1,1
3722,254.2,-4.5,-0.2,437.2,0,1,1
3723,253.6,-4.1,-0.2,437.2,0,1,1
3724,253.5,-3.7,-0.2,437.2,0,1,1
3726,253.5,-3.1,-0.2,437.3,0,1,1
3727,253.1,-2.3,-0.2,437.3,0,1,1
3728,251.3,-1.6,-0.2,437.4,0,1,1
3729,249.4,-1.2,-0.3,437.4,0,1,1
3731,249,-1.1,-0.3,437.4,0,1,1
3732,249,-1.4,-0.3,437.5,0,1,1
3733,248.4,-2.3,-0.4,437.5,0,1,1
3734,246.2,-3.6,-0.4,437.6,0,1,1
3736,243.9,-5.6,-0.6,437.6,0,1,1
3737,243.3,-8.3,-0.7,437.6,0,1,1
3738,243.3,-10.6,-0.7,437.7,0,1,1
3739,242.7,-12.2,-0.8,437.8,0,1,1
3741,240.5,-12.6,-0.8,437.8,0,1,1
3742,238.3,-12.9,-0.9,437.9,0,1,1
3743,237.7,-13,-0.9,437.9,0,1,1
3744,237.7,-12.7,-0.9,438,0,1,1
3745,237.4,-12.6,-1,438,0,1,1
3747,236,-12.1,-1,438.1,0,1,1
3748,234.6,-11.3,-1,438.1,0,1,1
3749,234.2,-10.1,-1,438.1,0,1,1
3750,234.2,-9.2,-1,438.1,0,1,1
3751,233.7,-8.5,-1.1,438.2,0,1,1
3753,231.8,-7.7,-1.1,438.2,0,1,1
3754,229.9,-7.6,-1.1,438.2,0,1,1
3755,229.4,-7.8,-1.1,438.2,0,1,1
3756,229.4,-8.7,-1.1,438.3,0,1,1
3757,228.8,-9.8,-1.1,438.3,0,1,1
3759,226.4,-11.2,-1.2,438.4,0,1,1
3760,224.1,-12.3,-1.2,438.4,0,1,1
3761,223.5,-13.7,-1.3,438.4,0,1,1
3762,223.5,-15.1,-1.3,438.4,0,1,1
3763,223,-16.8,-1.3,438.5,0,1,1
3764,220.9,-18.1,-1.4,438.5,0,1,1
3766,218.8,-18.9,-1.3,438.5,0,1,1
3767,218.3,-19.1,-1.3,438.5,0,1,1
3768,218.3,-18.5,-1.3,438.5,0,1,1
3769,217.8,-17.8,-1.3,438.6,0,1,1
3770,215.9,-16.8,-1.3,438.6,0,1,1
3771,214,-15.8,-1.4,438.6,0,1,1
3773,213.5,-15.2,-1.3,438.6,0,1,1
3774,213.5,-14.8,-1.4,438.6,0,1,1
3775,213.2,-14.8,-1.4,438.7,0,1,1
3776,211.9,-14.8,-1.4,438.7,0,1,1
3777,210.5,-15,-1.4,438.7,0,1,1
3778,210.2,-15.1,-1.4,438.7,0,1,1
3779,210.2,-15.1,-1.4,438.7,0,1,1
3781,210,-15.1,-1.4,438.8,0,1,1
3782,209.5,-15.1,-1.5,438.8,0,1,1
3783,208.8,-14.8,-1.5,438.8,0,1,1
3784,208.7,-14.5,-1.5,438.8,0,1,1
3785,208.7,-14.1,-1.5,438.8,0,1,1
3786,208.4,-13.8,-1.5,438.9,0,1,1
3787,207,-13.9,-1.5,438.9,0,1,1
3789,205.6,-13.8,-1.5,438.9,0,1,1
3790,205.3,-13.4,-1.5,438.9,0,1,1
3791,205.3,-13,-1.5,438.9,0,1,1
3792,205,-13,-1.5,439,0,1,1
3793,204,-13.2,-1.5,439,0,1,1
3794,203,-13.9,-1.5,439,0,1,1
3795,202.7,-14.6,-1.5,439,0,1,1
3797,202.7,-15.6,-1.5,439,0,1,1
3798,202.6,-16.6,-1.5,439.1,0,1,1
3799,202,-17.5,-1.6,439.1,0,1,1
3800,201.4,-18.2,-1.6,439.1,0,1,1
3801,201.3,-18.6,-1.6,439.1,0,1,1
3802,201.3,-19,-1.6,439.1,0,1,1
3803,201.2,-19.1,-1.6,439.1,0,1,1
3804,200.8,-18.8,-1.6,439.1,0,1,1
3805,200.3,-18.4,-1.6,439.1,0,1,1
3807,200.2,-18.1,-1.5,439.1,0,1,1
3808,200.2,-18,-1.6,439.1,0,1,1
3809,200.1,-18.5,-1.6,439.2,0,1,1
3810,199.7,-19.3,-1.6,439.2,0,1,1
3811,199.3,-19.7,-1.5,439.2,0,1,1
3812,199.2,-19.8,-1.5,439.2,0,1,1
3813,199.2,-19.8,-1.6,439.2,0,1,1
3814,199.1,-19.5,-1.5,439.3,0,1,1
3815,198.6,-19.2,-1.5,439.3,0,1,1
3817,198,-18.8,-1.6,439.3,0,1,1
3818,197.9,-18.4,-1.6,439.3,0,1,1
3819,197.9,-18.6,-1.6,439.3,0,1,1
3820,197.8,-19.3,-1.6,439.3,0,1,1
3821,197.3,-19.7,-1.6,439.3,0,1,1
3822,196.7,-20.3,-1.6,439.3,0,1,1
3823,196.6,-21.1,-1.6,439.3,0,1,1
3824,196.6,-20.7,-1.6,439.3,0,1,1
3825,196.5,-18.9,-1.5,439.4,0,1,1
3826,196.2,-17,-1.6,439.4,0,1,1
3827,195.8,-15.2,-1.5,439.4,0,1,1
3829,195.7,-13.4,-1.5,439.4,0,1,1
3830,195.7,-12.2,-1.5,439.4,0,1,1
3831,195.6,-11.6,-1.5,439.5,0,1,1
3832,195.3,-11.5,-1.5,439.5,0,1,1
3833,194.9,-12.1,-1.5,439.5,0,1,1
3834,194.8,-12.2,-1.5,439.5,0,1,1
3835,194.8,-12.5,-1.5,439.5,0,1,1
3836,194.8,-12.9,-1.5,439.5,0,1,1
3837,194.7,-13.2,-1.6,439.5,0,1,1
3838,194.6,-13.9,-1.6,439.5,0,1,1
3839,194.6,-14.6,-1.5,439.5,0,1,1
3840,194.6,-15,-1.5,439.5,0,1,1
3842,194.5,-14.8,-1.5,439.5,0,1,1
3843,194.3,-14.2,-1.4,439.5,0,1,1
3844,194.1,-13.8,-1.4,439.5,0,1,1
3845,194,-13.9,-1.4,439.5,0,1,1
3846,194,-14.3,-1.4,439.5,0,1,1
3847,194,-14.9,-1.4,439.4,0,1,1
3848,194,-15.7,-1.5,439.4,0,1,1
3849,194,-16.4,-1.5,439.4,0,1,1
3850,194,-17.1,-1.5,439.4,0,1,1
3851,194,-17.8,-1.5,439.4,0,1,1
3853,194,-18.3,-1.5,439.4,0,1,1
3854,194,-18.4,-1.5,439.4,0,1,1
3855,194,-18.6,-1.6,439.4,0,1,1
3856,194,-19.3,-1.6,439.4,0,1,1
3857,194,-20,-1.7,439.4,0,1,1
3858,194.1,-21,-1.7,439.3,0,1,1
3859,194.5,-21.2,-1.7,439.3,0,1,1
3860,194.9,-21.2,-1.7,439.3,0,1,1
3861,195,-21,-1.6,439.3,0,1,1
3862,195,-20.1,-1.6,439.3,0,1,1
3864,195,-19.3,-1.6,439.3,0,1,1
3865,195.2,-18.8,-1.7,439.3,0,1,1
3866,195.3,-18.7,-1.6,439.3,0,1,1
3867,195.3,-18.4,-1.6,439.3,0,1,1
3868,195.3,-17.3,-1.5,439.3,0,1,1
3869,195.4,-15.8,-1.5,439.3,0,1,1
3870,195.6,-14.9,-1.5,439.3,0,1,1
3871,195.8,-14.2,-1.5,439.3,0,1,1
3872,195.9,-13.8,-1.4,439.3,0,1,1
3873,195.9,-13.7,-1.5,439.3,0,1,1
3875,196,-13.9,-1.5,439.3,0,1,1
3876,196.4,-14.3,-1.5,439.3,0,1,1
3877,196.9,-14.7,-1.5,439.3,0,1,1
3878,197,-15,-1.5,439.3,0,1,1
3879,197,-15.4,-1.5,439.3,0,1,1
3880,197.1,-15.2,-1.4,439.3,0,1,1
3881,197.3,-14.8,-1.4,439.3,0,1,1
3882,197.5,-14.2,-1.4,439.3,0,1,1
3883,197.6,-13.8,-1.4,439.3,0,1,1
3885,197.6,-13.4,-1.3,439.3,0,1,1
3886,197.6,-13,-1.2,439.3,0,1,1
3887,197.8,-12.4,-1.2,439.3,0,1,1
3888,197.9,-12.5,-1.2,439.3,0,1,1
3889,197.9,-13.1,-1.3,439.3,0,1,1
3890,197.9,-13.9,-1.3,439.3,0,1,1
3891,197.9,-14.8,-1.4,439.3,0,1,1
3892,197.9,-15.9,-1.4,439.3,0,1,1
3893,197.9,-17,-1.5,439.3,0,1,1
3895,197.9,-17.8,-1.6,439.3,0,1,1
3896,197.9,-18.5,-1.5,439.3,0,1,1
3897,198,-18.7,-1.5,439.2,0,1,1
3898,198.4,-18.4,-1.5,439.2,0,1,1
3899,198.8,-17.6,-1.5,439.2,0,1,1
3900,198.9,-16.2,-1.5,439.2,0,1,1
3901,198.9,-15,-1.5,439.2,0,1,1
3902,199,-14.5,-1.4,439.2,0,1,1
3904,199.6,-14.1,-1.4,439.2,0,1,1
3905,200.1,-13.8,-1.4,439.2,0,1,1
3906,200.2,-13.7,-1.4,439.2,0,1,1
3907,200.2,-13.9,-1.4,439.2,0,1,1
3908,200.3,-14.6,-1.5,439.1,0,1,1
3909,200.8,-15.6,-1.5,439.1,0,1,1
3910,201.2,-15.8,-1.4,439.1,0,1,1
3912,201.3,-15.3,-1.3,439.1,0,1,1
3913,201.3,-13.8,-1.2,439.1,0,1,1
3914,201.4,-12,-1.2,439,0,1,1
3915,202,-10.2,-1.2,439,0,1,1
3916,202.5,-9.2,-1.2,439,0,1,1
3917,202.6,-9.3,-1.2,439,0,1,1
3918,202.6,-10.7,-1.2,439,0,1,1
3919,202.7,-12,-1.3,438.9,0,1,1
3921,203.2,-14.9,-1.3,438.9,0,1,1
3922,203.6,-16.6,-1.4,438.9,0,1,1
3923,203.7,-17.5,-1.5,438.9,0,1,1
3924,203.7,-17.6,-1.5,438.9,0,1,1
3925,203.8,-17.4,-1.5,438.9,0,1,1
3926,204.2,-16.7,-1.5,438.9,0,1,1
3928,204.5,-15.8,-1.4,438.9,0,1,1
3929,204.6,-14.4,-1.4,438.9,0,1,1
3930,204.6,-13,-1.3,438.9,0,1,1
3931,204.7,-12.1,-1.3,438.8,0,1,1
3932,205,-11.9,-1.4,438.8,0,1,1
3933,205.2,-12.1,-1.4,438.8,0,1,1
3934,205.3,-12.8,-1.4,438.8,0,1,1
3936,205.3,-13.5,-1.4,438.8,0,1,1
3937,205.4,-13.7,-1.3,438.7,0,1,1
3938,205.8,-13.7,-1.3,438.7,0,1,1
3939,206.2,-13.1,-1.2,438.7,0,1,1
3940,206.3,-12.2,-1.2,438.7,0,1,1
3941,206.3,-11.3,-1.2,438.6,0,1,1
3943,206.4,-11.2,-1.3,438.6,0,1,1
3944,206.7,-11.7,-1.4,438.6,0,1,1
3945,206.9,-12.7,-1.4,438.5,0,1,1
3946,207,-13.8,-1.4,438.5,0,1,1
3947,207,-14.8,-1.4,438.5,0,1,1
3948,207,-15.4,-1.4,438.4,0,1,1
3950,207,-15.5,-1.4,438.4,0,1,1
3951,207,-15.5,-1.4,438.4,0,1,1
3952,207,-15.5,-1.4,438.4,0,1,1
3953,207,-15.5,-1.4,438.4,0,1,1
3954,207.1,-15.2,-1.5,438.3,0,1,1
3955,207.4,-15.1,-1.5,438.3,0,1,1
3957,207.6,-14.8,-1.4,438.3,0,1,1
3958,207.7,-14.5,-1.4,438.3,0,1,1
3959,207.7,-13.9,-1.4,438.3,0,1,1
3960,207.9,-12.9,-1.3,438.2,0,1,1
3961,208.6,-11.8,-1.3,438.2,0,1,1
3963,209.2,-11,-1.3,438.2,0,1,1
3964,209.4,-10.8,-1.4,438.2,0,1,1
3965,209.4,-11.6,-1.4,438.2,0,1,1
3966,209.5,-13.2,-1.5,438.1,0,1,1
3967,209.9,-15.6,-1.5,438.1,0,1,1
3968,210.4,-17.8,-1.6,438.1,0,1,1
3970,210.5,-19.4,-1.6,438.1,0,1,1
3971,210.5,-20.1,-1.5,438,0,1,1
3972,210.6,-19.6,-1.5,438,0,1,1
3973,211.3,-18.4,-1.4,438,0,1,1
3974,211.8,-16.4,-1.3,437.9,0,1,1
3976,212,-13.9,-1.2,437.9,0,1,1
3977,212,-11.7,-1.2,437.9,0,1,1
3978,212.1,-9.8,-1.2,437.8,0,1,1
3979,212.4,-8.3,-1.1,437.8,0,1,1
3980,212.6,-7.1,-1,437.8,0,1,1
3982,212.7,-6,-1,437.8,0,1,1
3983,212.7,-4.4,-0.8,437.8,0,1,1
3984,212.8,-2.9,-0.7,437.7,0,1,1
3985,213.3,-1.7,-0.7,437.7,0,1,1
3986,213.8,-2.3,-0.7,437.7,0,1,1
3988,213.9,-3.6,-0.8,437.7,0,1,1
3989,213.9,-5.3,-0.5,437.7,0,1,1
3990,214,-7.1,-0.8,437.6,0,1,1
3991,214.6,-8.6,-0.7,437.6,0,1,1
3992,215.2,-9,-0.7,437.6,0,1,1
3994,215.3,-9.3,-0.8,437.6,0,1,1
3995,215.3,-10.2,-0.8,437.5,0,1,1
3996,215.3,-10.7,-0.9,437.5,0,1,1
3997,215.5,-10.5,-1.1,437.5,0,1,1
3998,215.7,-9.6,-1.1,437.4,0,1,1
4000,215.7,-9.1,-1.2,437.4,0,1,1
4001,215.7,-9,-1.1,437.3,0,1,1
4002,215.8,-9.3,-1,437.3,0,1,1
4003,216.1,-9.4,-1,437.3,0,1,1
4005,216.3,-9.1,-1,437.2,0,1,1
4006,216.4,-8.2,-1,437.2,0,1,1
4007,216.4,-7.4,-1,437.2,0,1,1
4008,216.4,-6.7,-0.9,437.1,0,1,1
4009,216.5,-6.5,-0.9,437.1,0,1,1
4011,216.6,-6.8,-0.7,437.1,0,1,1
4012,216.6,-5.8,-0.6,437.1,0,1,1
4013,216.6,-4.9,-0.6,437,0,1,1
4014,216.7,-5,-0.7,437,0,1,1
4016,217.3,-4.5,-0.7,437,0,1,1
4017,217.8,-4.3,-0.7,436.9,0,1,1
4018,217.9,-4.9,-0.8,436.9,0,1,1
4019,217.9,-5.3,-0.6,436.9,0,1,1
4021,218.1,-5.9,-0.7,436.8,0,1,1
4022,218.8,-6.9,-0.5,436.8,0,1,1
4023,219.4,-6.7,-0.5,436.8,0,1,1
4024,219.6,-5.4,-0.5,436.8,0,1,1
4025,219.6,-5,-0.7,436.8,0,1,1
4027,219.7,-5,-0.7,436.7,0,1,1
4028,220.2,-5.3,-0.8,436.7,0,1,1
4029,220.6,-5.9,-0.7,436.7,0,1,1
4030,220.7,-6.4,-0.8,436.7,0,1,1
4032,220.7,-6.8,-0.5,436.6,0,1,1
4033,220.8,-7.1,-0.7,436.6,0,1,1
4034,221.4,-7.2,-0.6,436.6,0,1,1
4035,221.9,-7.2,-0.7,436.5,0,1,1
4037,222,-6.7,-0.6,436.5,0,1,1
4038,222,-5.9,-0.7,436.5,0,1,1
4039,222.1,-5.5,-0.4,436.4,0,1,1
4040,222.4,-3.5,-0.3,436.4,0,1,1
4042,222.8,-1.3,-0.3,436.4,0,1,1
4043,222.9,0.1,-0.3,436.4,0,1,1
4044,222.9,0.6,-0.5,436.4,0,1,1
4045,223.1,-0.6,-0.4,436.3,0,1,1
4047,223.9,-2.4,-0.6,436.3,0,1,1
4048,224.6,-3.7,-0.5,436.3,0,1,1
4049,224.8,-5.3,-0.4,436.3,0,1,1
4050,224.8,-5.2,-0.3,436.2,0,1,1
4052,224.9,-4,-0.4,436.2,0,1,1
4053,225.2,-3.1,-0.3,436.2,0,1,1
4054,225.4,-2.6,-0.3,436.1,0,1,1
4055,225.5,-2,-0.4,436.1,0,1,1
4057,225.5,-1,-0.3,436.1,0,1,1
4058,225.6,-0.2,-0.3,436,0,1,1
4059,225.9,0.3,-0.3,436,0,1,1
4060,226.2,0.4,-0.2,436,0,1,1
4062,226.3,0.1,-0.2,436,0,1,1
4063,226.3,0,-0.1,435.9,0,1,1
4064,226.4,0,0,435.9,0,1,1
4066,226.8,0,0,435.9,0,1,1
4067,227.1,0,0.1,435.8,0,1,1
4068,227.2,0.3,0.1,435.8,0,1,1
4069,227.2,0.9,0.1,435.8,0,1,1
4071,227.2,1.4,0.1,435.7,0,1,1
4072,227.2,1.7,0.1,435.7,0,1,1
4073,227.2,2.1,0.1,435.7,0,1,1
4075,227.2,2.7,0.2,435.7,0,1,1
4076,227.2,3.4,0.2,435.6,0,1,1
4077,227.3,3.9,0.1,435.6,0,1,1
4078,227.7,4.5,-0.1,435.6,0,1,1
4080,228,4.1,-0.1,435.5,0,1,1
4081,228.1,3.2,0,435.5,0,1,1
4082,228.1,2.9,0,435.5,0,1,1
4084,228.2,2.1,0,435.4,0,1,1
4085,228.6,0.2,0.2,435.4,0,1,1
4086,228.9,-2,0.2,435.4,0,1,1
4087,229.4,-3.6,0.2,435.4,0,1,1
4089,229.8,-4.5,0.3,435.3,0,1,1
4090,230.2,-4.7,0.2,435.3,0,1,1
4091,230.2,-4.4,0.1,435.3,0,1,1
4093,230.2,-3.2,0,435.2,0,1,1
4094,230.6,-2.1,-0.1,435.2,0,1,1
4095,231.1,-1.3,-0.1,435.2,0,1,1
4096,231.5,-0.3,0,435.1,0,1,1
4098,231.5,1.1,-0.1,435.1,0,1,1
4099,231.5,1.7,-0.2,435.1,0,1,1
4100,231.5,1,-0.3,435.1,0,1,1
4102,231.5,0.5,-0.3,435.1,0,1,1
4103,231.6,0.1,-0.2,435,0,1,1
4104,232.1,0,-0.2,435,0,1,1
4106,232.6,0,-0.1,435,0,1,1
4107,232.7,-0.3,-0.1,435,0,1,1
4108,232.7,-0.6,-0.1,434.9,0,1,1
4109,232.8,-1,0,434.9,0,1,1
4111,233.1,-1.4,0,434.9,0,1,1
4112,233.4,-1.4,0,434.8,0,1,1
4113,233.8,-1.4,0,434.8,0,1,1
4115,234.1,-1.7,-0.1,434.7,0,1,1
4116,234.4,-2.1,-0.1,434.7,0,1,1
4117,234.4,-3,-0.3,434.7,0,1,1
4118,234.4,-4.3,-0.4,434.6,0,1,1
4120,234.4,-6.3,-0.5,434.6,0,1,1
4121,234.4,-8.2,-0.5,434.6,0,1,1
4122,234.5,-8.9,-0.5,434.5,0,1,1
4123,234.9,-7.9,-0.5,434.5,0,1,1
4125,235.2,-5.9,-0.5,434.5,0,1,1
4126,235.3,-4.3,-0.5,434.5,0,1,1
4127,235.3,-3.4,-0.4,434.5,0,1,1
4128,235.2,-2.7,-0.3,434.4,0,1,1
4129,234.8,-1.7,-0.2,434.4,0,1,1
4131,234.3,-0.6,-0.1,434.4,0,1,1
4132,234.2,0.2,-0.1,434.4,0,1,1
4133,234.2,0.6,-0.1,434.3,0,1,1
4134,234.1,0.7,-0.1,434.3,0,1,1
4135,233.9,0.7,-0.1,434.3,0,1,1
4136,233.6,0.7,-0.2,434.2,0,1,1
4138,233.5,1,-0.3,434.2,0,1,1
4139,233.5,0.8,-0.4,434.2,0,1,1
4140,233.2,-0.1,-0.4,434.1,0,1,1
4141,232.1,-1.7,-0.5,434.1,0,1,1
4142,231,-3.8,-0.5,434.1,0,1,1
4143,230.7,-5.9,-0.6,434.1,0,1,1
4144,230.7,-8.4,-0.6,434.1,0,1,1
4146,230.3,-10.6,-0.7,434.1,0,1,1
4147,228.6,-12.5,-0.7,434.1,0,1,1
4148,226.8,-14,-0.7,434.1,0,1,1
4149,226.4,-14.7,-0.8,434.1,0,1,1
4150,226.4,-14.5,-0.7,434.1,0,1,1
4151,226,-13.9,-0.7,434,0,1,1
4152,224.3,-13.1,-0.7,434,0,1,1
4153,222.6,-12.2,-0.8,434,0,1,1
4154,222.2,-11.9,-0.9,434,0,1,1
4156,222.2,-13.5,-1,434,0,1,1
4157,221.7,-15.1,-1,434,0,1,1
4158,219.9,-15.7,-1,434,0,1,1
4159,218.1,-15.3,-1.1,434,0,1,1
4160,217.6,-14.3,-1.1,434,0,1,1
4161,217.6,-13.2,-1.1,433.9,0,1,1
4162,217.4,-12.2,-1.1,433.9,0,1,1
4163,216.5,-11.3,-1.2,433.9,0,1,1
4164,215.5,-10.6,-1.1,433.8,0,1,1
4165,215.3,-9.9,-1.1,433.8,0,1,1
4166,215.3,-9.2,-1.1,433.8,0,1,1
4167,214.8,-8.2,-1,433.8,0,1,1
4168,212.8,-6.8,-1,433.8,0,1,1
4169,210.8,-5.4,-0.9,433.8,0,1,1
4170,210.3,-4,-0.9,433.8,0,1,1
4171,210.3,-2.8,-0.8,433.8,0,1,1
4173,209.8,-2.5,-0.8,433.7,0,1,1
4174,207.8,-3.3,-0.9,433.7,0,1,1
4175,205.8,-4.4,-0.9,433.7,0,1,1
4176,205.3,-6,-0.9,433.7,0,1,1
4177,205.3,-8.4,-1,433.6,0,1,1
4178,204.6,-11.2,-1.1,433.6,0,1,1
4179,201.8,-13.8,-1.1,433.6,0,1,1
4180,199,-16.3,-1.1,433.5,0,1,1
4181,198.3,-18.3,-1.1,433.5,0,1,1
4182,198.3,-19.8,-1.1,433.4,0,1,1
4183,197.8,-20.4,-1.2,433.4,0,1,1
4184,195.6,-20.5,-1.2,433.4,0,1,1
4185,193.4,-19.7,-1.1,433.3,0,1,1
4186,192.9,-18.6,-1.1,433.3,0,1,1
4187,192.9,-17.6,-1.2,433.2,0,1,1
4188,192.7,-16.5,-1.1,433.2,0,1,1
4189,192.2,-15.9,-1.2,433.2,0,1,1
4190,191.5,-15.8,-1.2,433.1,0,1,1
4191,191.4,-16.1,-1.2,433.1,0,1,1
4192,191.4,-16.5,-1.3,433,0,1,1
4193,191.1,-17.1,-1.4,433,0,1,1
4194,189.9,-17.8,-1.4,433,0,1,1
4195,188.8,-18.8,-1.5,432.9,0,1,1
4196,188.5,-19.6,-1.5,432.9,0,1,1
4197,188.5,-20.1,-1.5,432.8,0,1,1
4198,187.9,-20.2,-1.5,432.8,0,1,1
4199,185.6,-19.6,-1.4,432.8,0,1,1
4199,183.2,-18.6,-1.4,432.7,0,1,1
4200,182.6,-17.6,-1.4,432.7,0,1,1
4201,182.6,-17,-1.5,432.6,0,1,1
4202,182.2,-16.9,-1.4,432.6,0,1,1
4203,180.5,-16.9,-1.5,432.6,0,1,1
4204,178.7,-17.7,-1.5,432.5,0,1,1
4205,178.3,-18.5,-1.4,432.5,0,1,1
4206,178.3,-19.5,-1.5,432.4,0,1,1
4207,178.1,-20.1,-1.5,432.3,0,1,1
4208,177.1,-20.2,-1.6,432.3,0,1,1
4209,176.1,-20.2,-1.6,432.2,0,1,1
4210,175.9,-20.2,-1.6,432.2,0,1,1
4211,175.9,-19.9,-1.5,432.1,0,1,1
4212,175.7,-19.5,-1.5,432.1,0,1,1
4213,174.9,-19.2,-1.5,432.1,0,1,1
4214,174.1,-18.8,-1.5,432,0,1,1
4215,173.9,-18.7,-1.5,432,0,1,1
4216,173.9,-18.4,-1.5,431.9,0,1,1
4217,173.7,-17.8,-1.5,431.9,0,1,1
4217,172.9,-17.6,-1.5,431.9,0,1,1
4218,172.2,-18.2,-1.5,431.8,0,1,1
4219,172,-18.9,-1.5,431.8,0,1,1
4220,172,-19.6,-1.5,431.8,0,1,1
4221,171.8,-20.1,-1.5,431.7,0,1,1
4222,170.9,-20.4,-1.5,431.7,0,1,1
4223,170,-20.8,-1.5,431.7,0,1,1
4224,169.8,-20.6,-1.5,431.7,0,1,1
4225,169.8,-20.5,-1.5,431.6,0,1,1
4226,169.7,-20,-1.5,431.6,0,1,1
4227,169.3,-19,-1.5,431.6,0,1,1
4228,168.8,-17.6,-1.5,431.5,0,1,1
4229,168.7,-15.9,-1.5,431.5,0,1,1
4229,168.7,-14.1,-1.4,431.5,0,1,1
4230,168.5,-13.1,-1.5,431.4,0,1,1
4231,167.7,-13.5,-1.4,431.4,0,1,1
4232,166.8,-15,-1.4,431.4,0,1,1
4233,166.6,-17.1,-1.4,431.4,0,1,1
4234,166.6,-19.3,-1.4,431.3,0,1,1
4235,166.5,-20.6,-1.5,431.2,0,1,1
4236,166.3,-21.4,-1.6,431.2,0,1,1
4237,166,-22.1,-1.6,431.1,0,1,1
4238,165.9,-22,-1.6,431.1,0,1,1
4239,165.9,-21.4,-1.5,431,0,1,1
4239,165.8,-20.2,-1.4,431,0,1,1
4240,165.3,-18.7,-1.4,431,0,1,1
4241,164.7,-17.6,-1.4,430.9,0,1,1
4242,164.6,-17,-1.4,430.9,0,1,1
4243,164.6,-16.9,-1.5,430.8,0,1,1
4244,164.5,-18,-1.5,430.8,0,1,1
4245,164,-19.4,-1.6,430.8,0,1,1
4246,163.4,-20.9,-1.6,430.7,0,1,1
4247,163.3,-21.5,-1.5,430.7,0,1,1
4247,163.3,-21.3,-1.4,430.6,0,1,1
4248,163.2,-20.7,-1.4,430.5,0,1,1
4249,162.7,-20.3,-1.4,430.5,0,1,1
4250,162.1,-20.2,-1.5,430.4,0,1,1
4251,162,-20.7,-1.5,430.4,0,1,1
4252,162,-21.7,-1.5,430.3,0,1,1
4253,161.9,-22,-1.6,430.2,0,1,1
4254,161.7,-22,-1.5,430.2,0,1,1
